Cell	ImmClassifier_prediction
cell_20802	L:T:CD4:Naive
cell_20803	L:T:CD4:CM
cell_20804	L:T:CD4:EM
cell_20805	L:T:CD4:Naive
cell_20806	L:T:CD4:Naive
cell_20808	L:T:CD8:CM
cell_20810	L:T:CD4:Naive
cell_20811	L:T:CD4:Naive
cell_20813	L:T:CD4:Naive
cell_20814	L:T:CD4:Naive
cell_20815	L:T:CD4:Naive
cell_20816	L:T:CD4:Naive
cell_20817	L:T:CD4:Naive
cell_20818	L:T:CD4:Naive
cell_20819	L:T:CD4:Naive
cell_20820	L:T:CD8:Naive
cell_20822	L:T:CD4:Naive
cell_20823	L:T:CD4:Naive
cell_20824	L:T:CD4:Naive
cell_20825	L:T:CD4:Naive
cell_20826	L:T:CD4:Naive
cell_20827	L:T:CD4:Naive
cell_20829	L:T:CD4:Naive
cell_20830	L:T:CD4:Naive
cell_20831	L:T:CD4:Naive
cell_20832	L:T:CD4:CM
cell_20834	L:T:CD8:Naive
cell_20835	L:T:CD4:Naive
cell_20837	L:T:CD4:Naive
cell_20840	L:T:CD4:Naive
cell_20842	L:T:CD4:Naive
cell_20844	L:T:CD8:Naive
cell_20845	L:T:CD4:TRM
cell_20847	L:T:CD4:Naive
cell_20850	L:T:CD4:Naive
cell_20851	L:T:CD4:Naive
cell_20852	L:T:CD4:Naive
cell_20854	L:T:CD4:Naive
cell_20855	L:T:CD4:Naive
cell_20856	L:T:CD4:Naive
cell_20857	L:T:CD4:Naive
cell_20859	L:T:CD4:CM
cell_20862	L:T:CD4:CM
cell_20864	L:T:CD4:Naive
cell_20865	L:T:CD4:EM
cell_20866	L:T:CD4:Naive
cell_20867	L:T:CD4:Naive
cell_20868	L:T:CD4:Naive
cell_20869	L:T:CD4:Naive
cell_20870	L:T:CD4:Naive
cell_20873	L:T:CD4:Naive
cell_20875	L:T:CD4:CM
cell_20876	L:T:CD4:Naive
cell_20877	L:T:CD4:Naive
cell_20878	L:T:CD4:Naive
cell_20879	L:T:CD4:Naive
cell_20880	L:T:CD8:Naive
cell_20881	L:T:CD4:Naive
cell_20884	L:T:CD4:Naive
cell_20885	L:T:CD4:Naive
cell_20888	L:T:CD4:Naive
cell_20890	L:T:CD4:CM
cell_20891	L:T:CD8:Naive
cell_20893	L:T:CD4:Naive
cell_20894	L:T:CD4:Naive
cell_20897	L:T:CD4:Naive
cell_20898	L:T:CD4:Naive
cell_20899	L:T:CD4:Naive
cell_20900	L:T:CD4:Naive
cell_20906	L:T:CD4:Naive
cell_20908	L:T:CD4:Naive
cell_20910	L:T:CD4:Naive
cell_20912	L:T:CD4:Naive
cell_20914	L:T:CD4:Naive
cell_20916	L:T:CD4:Naive
cell_20919	L:T:CD4:Naive
cell_20920	L:T:CD4:CM
cell_20924	L:T:CD4:Naive
cell_20927	L:T:CD4:Naive
cell_20928	L:T:CD4:Naive
cell_20933	L:T:CD8:Naive
cell_20934	L:T:CD4:CM
cell_20935	L:T:CD4:EM
cell_18512	L:T:CD8:EM
cell_18699	L:T:CD4:Naive
cell_19113	L:T:CD4:Naive
cell_19315	L:T:CD4:Naive
cell_19337	L:T:CD4:Naive
cell_19434	L:T:CD8:EM
cell_19514	L:T:CD8:CM
cell_19538	L:T:CD4:Naive
cell_19582	L:T:CD4:Naive
cell_19655	L:T:CD4:EM
cell_19660	L:T:CD4:Naive
cell_19724	L:T:CD4:Naive
cell_19755	L:T:CD4:Naive
cell_19892	L:T:CD4:TRM
cell_19934	L:T:CD4:TRM
cell_20459	L:T:CD4:Naive
cell_20537	L:T:CD4:Naive
cell_20653	L:T:CD4:Naive
cell_20848	L:T:CD4:Naive
cell_18562	L:T:CD4:Naive
cell_18899	L:T:CD4:EM
cell_19073	L:T:CD4:TRM
cell_19294	L:B
cell_19298	L:T:CD8:Naive
cell_19635	L:T:CD8:CM
cell_19802	L:T:CD4:EM
cell_20031	L:T:CD4:CM
cell_20111	L:T:CD4:EM
cell_20236	L:NK
cell_20583	L:T:CD8:Naive
cell_20589	L:T:CD8:EMRA
cell_20812	L:T:CD8:CM
cell_20902	L:T:CD4:Naive
cell_18464	L:T:CD8:EMRA
cell_18466	L:NK
cell_18468	L:NK
cell_18471	L:NK
cell_18476	L:NK
cell_18480	L:NK
cell_18484	L:NK
cell_18495	L:NK
cell_18506	L:NK
cell_18509	L:NK
cell_18515	L:NK
cell_18518	L:T:CD8:EMRA
cell_18523	L:T:CD8:EMRA
cell_18532	L:T:CD8:EMRA
cell_18535	L:T:CD8:EM
cell_18537	L:NK
cell_18545	L:T:CD8:EMRA
cell_18550	L:NK
cell_18560	L:NK
cell_18561	L:T:CD8:EM
cell_18564	L:NK
cell_18567	L:T:CD8:EMRA
cell_18568	L:NK
cell_18569	L:T:CD8:EMRA
cell_18570	L:T:CD8:EMRA
cell_18576	L:NK
cell_18577	L:NK
cell_18581	L:NK
cell_18582	L:T:CD8:EMRA
cell_18586	L:NK
cell_18587	L:T:CD8:EMRA
cell_18590	L:NK
cell_18593	L:NK
cell_18594	L:NK
cell_18598	L:T:CD8:EMRA
cell_18599	L:NK
cell_18600	L:NK
cell_18601	L:NK
cell_18612	L:NK
cell_18616	L:T:CD8:EMRA
cell_18617	L:T:CD8:EMRA
cell_18621	L:NK
cell_18627	L:T:CD4:EM
cell_18630	L:NK
cell_18642	L:NK
cell_18648	L:NK
cell_18652	L:NK
cell_18655	L:NK
cell_18658	L:T:CD8:CM
cell_18660	L:T:CD8:EM
cell_18661	L:NK
cell_18664	L:NK
cell_18667	L:NK
cell_18668	L:NK
cell_18671	L:NK
cell_18673	L:NK
cell_18676	L:NK
cell_18684	L:NK
cell_18696	L:NK
cell_18706	L:NK
cell_18707	L:NK
cell_18718	L:NK
cell_18724	L:NK
cell_18732	L:NK
cell_18733	L:NK
cell_18734	L:NK
cell_18737	L:NK
cell_18740	L:T:CD8:EMRA
cell_18742	L:T:CD8:EMRA
cell_18746	L:NK
cell_18758	L:T:CD8:EMRA
cell_18759	L:T:CD8:EMRA
cell_18760	L:T:CD4:EM
cell_18761	L:NK
cell_18762	L:NK
cell_18767	L:NK
cell_18770	L:NK
cell_18774	L:NK
cell_18780	L:NK
cell_18784	L:NK
cell_18786	L:NK
cell_18796	L:NK
cell_18807	L:NK
cell_18808	L:T:CD8:EMRA
cell_18813	L:NK
cell_18814	L:T:CD8:EM
cell_18822	L:NK
cell_18825	L:unconvT:gdT
cell_18836	L:NK
cell_18855	L:T:CD8:EM
cell_18856	L:T:CD8:EMRA
cell_18874	L:T:CD8:EM
cell_18879	L:T:CD8:EMRA
cell_18886	L:NK
cell_18888	L:NK
cell_18893	L:NK
cell_18898	L:NK
cell_18900	L:T:CD8:EM
cell_18901	L:NK
cell_18907	L:T:CD8:EMRA
cell_18909	L:NK
cell_18912	L:NK
cell_18916	L:NK
cell_18922	L:NK
cell_18923	L:NK
cell_18929	L:NK
cell_18935	L:NK
cell_18937	L:T:CD8:EMRA
cell_18953	L:NK
cell_18958	L:NK
cell_18962	L:NK
cell_18965	L:T:CD8:Naive
cell_18970	L:NK
cell_18977	L:NK
cell_18980	L:NK
cell_18981	L:T:CD8:EM
cell_18986	L:NK
cell_18987	L:NK
cell_18988	L:T:CD4:TRM
cell_18990	L:NK
cell_18993	L:NK
cell_19004	L:NK
cell_19005	L:T:CD8:EMRA
cell_19007	L:NK
cell_19015	L:NK
cell_19016	L:NK
cell_19017	L:T:CD8:EM
cell_19031	L:NK
cell_19041	L:NK
cell_19042	L:NK
cell_19043	L:NK
cell_19045	L:NK
cell_19046	L:T:CD8:EMRA
cell_19047	L:NK
cell_19049	L:NK
cell_19052	L:T:CD4:Tfh
cell_19053	L:unconvT:MAIT
cell_19054	L:T:CD8:Naive
cell_19055	L:NK
cell_19059	L:NK
cell_19064	L:NK
cell_19071	L:NK
cell_19076	L:NK
cell_19080	L:NK
cell_19081	L:NK
cell_19085	L:T:CD8:EMRA
cell_19086	L:T:CD8:EM
cell_19091	L:NK
cell_19096	L:NK
cell_19097	L:NK
cell_19100	L:T:CD4:EM
cell_19110	L:NK
cell_19115	L:NK
cell_19116	L:NK
cell_19119	L:NK
cell_19121	L:T:CD8:CM
cell_19126	L:NK
cell_19130	L:NK
cell_19136	L:T:CD8:EMRA
cell_19159	L:T:CD8:EMRA
cell_19164	L:T:CD8:EMRA
cell_19169	L:NK
cell_19173	L:T:CD8:EM
cell_19175	L:NK
cell_19177	L:NK
cell_19181	L:NK
cell_19188	L:NK
cell_19191	L:NK
cell_19194	L:NK
cell_19195	L:NK
cell_19199	L:NK
cell_19202	L:unconvT:MAIT
cell_19207	L:NK
cell_19223	L:NK
cell_19230	L:NK
cell_19231	L:T:CD8:EM
cell_19253	L:NK
cell_19254	L:NK
cell_19262	L:T:CD8:EMRA
cell_19264	L:NK
cell_19265	L:NK
cell_19270	L:NK
cell_19277	L:T:CD8:EMRA
cell_19279	L:NK
cell_19281	L:NK
cell_19283	L:NK
cell_19284	L:T:CD4:EM
cell_19291	L:NK
cell_19293	L:NK
cell_19296	L:NK
cell_19297	L:NK
cell_19299	L:NK
cell_19300	L:T:CD8:EM
cell_19307	L:T:CD8:EMRA
cell_19309	L:NK
cell_19314	L:T:CD8:EMRA
cell_19316	L:NK
cell_19330	L:NK
cell_19334	L:NK
cell_19338	L:NK
cell_19339	L:NK
cell_19343	L:NK
cell_19347	L:NK
cell_19348	L:NK
cell_19350	L:T:CD8:EM
cell_19351	L:NK
cell_19354	L:NK
cell_19369	L:NK
cell_19370	L:NK
cell_19373	L:NK
cell_19387	L:NK
cell_19388	L:NK
cell_19392	L:T:CD8:EMRA
cell_19399	L:T:CD8:EM
cell_19401	L:T:CD8:EM
cell_19406	L:T:CD8:EM
cell_19422	L:NK
cell_19425	L:T:CD8:EM
cell_19429	L:NK
cell_19441	L:NK
cell_19443	L:T:CD8:EM
cell_19445	L:T:CD8:EMRA
cell_19452	L:NK
cell_19453	L:T:CD4:Naive
cell_19455	L:T:CD8:EMRA
cell_19459	L:T:CD8:EMRA
cell_19460	L:NK
cell_19462	L:NK
cell_19465	L:T:CD8:EMRA
cell_19467	L:T:CD8:EM
cell_19477	L:T:CD4:Naive
cell_19487	L:NK
cell_19489	L:NK
cell_19494	L:unconvT:MAIT
cell_19497	L:T:CD8:EM
cell_19507	L:NK
cell_19508	L:NK
cell_19509	L:unconvT:gdT
cell_19524	L:NK
cell_19525	L:T:CD8:EM
cell_19528	L:T:CD8:EMRA
cell_19544	L:NK
cell_19553	L:NK
cell_19556	L:NK
cell_19557	L:NK
cell_19558	L:NK
cell_19560	L:NK
cell_19561	L:NK
cell_19566	L:T:CD8:EMRA
cell_19568	L:NK
cell_19575	L:NK
cell_19577	L:T:CD8:EMRA
cell_19579	L:NK
cell_19586	L:NK
cell_19597	L:NK
cell_19598	L:T:CD8:EM
cell_19600	L:NK
cell_19609	L:T:CD8:EM
cell_19610	L:T:CD8:EMRA
cell_19612	L:NK
cell_19614	L:T:CD8:EMRA
cell_19618	L:NK
cell_19619	L:unconvT:gdT
cell_19623	L:NK
cell_19626	L:T:CD8:EMRA
cell_19634	L:NK
cell_19638	L:NK
cell_19640	L:T:CD8:EMRA
cell_19641	L:T:CD8:EM
cell_19642	L:T:CD8:EMRA
cell_19644	L:NK
cell_19648	L:NK
cell_19665	L:T:CD8:EM
cell_19670	L:unconvT:gdT
cell_19677	L:NK
cell_19678	L:NK
cell_19682	L:NK
cell_19685	L:T:CD8:EMRA
cell_19691	L:T:CD8:EMRA
cell_19692	L:NK
cell_19693	L:NK
cell_19696	L:NK
cell_19701	L:NK
cell_19707	L:NK
cell_19709	L:NK
cell_19713	L:NK
cell_19719	L:NK
cell_19727	L:NK
cell_19728	L:T:CD8:EM
cell_19734	L:NK
cell_19740	L:T:CD8:EM
cell_19747	L:NK
cell_19748	L:T:CD8:EMRA
cell_19749	L:unconvT:gdT
cell_19750	L:T:CD8:EMRA
cell_19756	L:NK
cell_19758	L:NK
cell_19760	L:NK
cell_19761	L:NK
cell_19764	L:NK
cell_19765	L:T:CD8:EM
cell_19767	L:NK
cell_19770	L:T:CD8:EM
cell_19771	L:NK
cell_19776	L:T:CD8:EMRA
cell_19778	L:NK
cell_19783	L:NK
cell_19800	L:T:CD8:EM
cell_19812	L:T:CD8:EM
cell_19816	L:T:CD8:EM
cell_19820	L:T:CD8:CM
cell_19828	L:NK
cell_19832	L:NK
cell_19837	L:T:CD8:EM
cell_19841	L:NK
cell_19842	L:NK
cell_19847	L:T:CD8:EM
cell_19848	L:NK
cell_19851	L:NK
cell_19860	L:NK
cell_19867	L:T:CD8:EMRA
cell_19871	L:NK
cell_19872	L:NK
cell_19874	L:NK
cell_19880	L:unconvT:MAIT
cell_19885	L:T:CD8:EMRA
cell_19886	L:T:CD8:EMRA
cell_19891	L:NK
cell_19894	L:NK
cell_19895	L:T:CD4:EM
cell_19902	L:T:CD4:Naive
cell_19905	L:NK
cell_19916	L:NK
cell_19930	L:NK
cell_19935	L:NK
cell_19940	L:T:CD8:EMRA
cell_19944	L:NK
cell_19951	L:T:CD8:EMRA
cell_19955	L:T:CD4:EM
cell_19962	L:T:CD8:EMRA
cell_19970	L:T:CD8:EM
cell_19973	L:NK
cell_19975	L:NK
cell_19985	L:NK
cell_19988	L:NK
cell_19991	L:NK
cell_19996	L:T:CD8:EM
cell_20003	L:NK
cell_20016	L:T:CD8:EMRA
cell_20018	L:NK
cell_20021	L:NK
cell_20022	L:NK
cell_20027	L:NK
cell_20033	L:NK
cell_20038	L:T:CD8:EM
cell_20039	L:NK
cell_20049	L:NK
cell_20052	L:NK
cell_20053	L:NK
cell_20062	L:NK
cell_20066	L:T:CD8:EMRA
cell_20072	L:NK
cell_20090	L:NK
cell_20093	L:NK
cell_20100	L:NK
cell_20102	L:NK
cell_20105	L:T:CD8:EMRA
cell_20107	L:NK
cell_20112	L:T:CD8:EMRA
cell_20113	L:NK
cell_20118	L:NK
cell_20121	L:NK
cell_20123	L:NK
cell_20128	L:NK
cell_20131	L:NK
cell_20140	L:NK
cell_20144	L:NK
cell_20155	L:T:CD8:EMRA
cell_20159	L:NK
cell_20162	L:NK
cell_20174	L:T:CD8:EMRA
cell_20200	L:T:CD8:EMRA
cell_20202	L:NK
cell_20203	L:NK
cell_20204	L:NK
cell_20228	L:NK
cell_20235	L:T:CD8:EMRA
cell_20237	L:NK
cell_20240	L:NK
cell_20246	L:NK
cell_20257	L:NK
cell_20263	L:T:CD8:EMRA
cell_20265	L:T:CD8:EMRA
cell_20270	L:NK
cell_20275	L:T:CD8:EM
cell_20278	L:T:CD8:EMRA
cell_20279	L:T:CD8:EMRA
cell_20287	L:NK
cell_20301	L:T:CD8:EMRA
cell_20310	L:T:CD8:EM
cell_20315	L:NK
cell_20322	L:NK
cell_20333	L:NK
cell_20336	L:T:CD8:EMRA
cell_20338	L:NK
cell_20349	L:T:CD8:EMRA
cell_20353	L:T:CD8:EMRA
cell_20354	L:NK
cell_20361	L:T:CD8:EM
cell_20363	L:T:CD8:EM
cell_20365	L:NK
cell_20367	L:T:CD4:EM
cell_20376	L:T:CD8:Naive
cell_20378	L:T:CD8:EMRA
cell_20382	L:NK
cell_20388	L:NK
cell_20389	L:NK
cell_20391	L:NK
cell_20395	L:NK
cell_20411	L:NK
cell_20440	L:T:CD8:EMRA
cell_20441	L:NK
cell_20443	L:NK
cell_20451	L:NK
cell_20456	L:NK
cell_20471	L:T:CD8:EMRA
cell_20473	L:NK
cell_20479	L:T:CD8:EM
cell_20486	L:NK
cell_20492	L:NK
cell_20494	L:T:CD8:EM
cell_20499	L:T:CD8:EMRA
cell_20513	L:NK
cell_20522	L:NK
cell_20528	L:T:CD8:EM
cell_20532	L:NK
cell_20536	L:NK
cell_20545	L:NK
cell_20550	L:NK
cell_20551	L:NK
cell_20564	L:NK
cell_20566	L:NK
cell_20567	L:NK
cell_20572	L:NK
cell_20582	L:NK
cell_20586	L:NK
cell_20592	L:T:CD8:EMRA
cell_20608	L:T:CD4:EM
cell_20612	L:NK
cell_20620	L:NK
cell_20635	L:NK
cell_20638	L:NK
cell_20639	L:T:CD8:EMRA
cell_20649	L:T:CD8:EMRA
cell_20663	L:NK
cell_20667	L:NK
cell_20672	L:NK
cell_20674	L:NK
cell_20686	L:T:CD8:CM
cell_20691	L:NK
cell_20703	L:NK
cell_20708	L:NK
cell_20710	L:NK
cell_20720	L:NK
cell_20722	L:NK
cell_20728	L:NK
cell_20731	L:NK
cell_20734	L:NK
cell_20735	L:NK
cell_20736	L:T:CD8:EMRA
cell_20738	L:NK
cell_20739	L:NK
cell_20742	L:NK
cell_20743	L:NK
cell_20745	L:NK
cell_20748	L:NK
cell_20750	L:T:CD8:CM
cell_20754	L:T:CD8:EMRA
cell_20758	L:T:CD8:EMRA
cell_20759	L:NK
cell_20763	L:NK
cell_20765	L:NK
cell_20768	L:NK
cell_20769	L:NK
cell_20771	L:NK
cell_20772	L:T:CD8:EM
cell_20773	L:NK
cell_20778	L:NK
cell_20780	L:T:CD4:Tfh
cell_20784	L:T:CD8:EMRA
cell_20798	L:NK
cell_20801	L:T:CD8:EMRA
cell_20807	L:NK
cell_20809	L:NK
cell_20821	L:T:CD8:EM
cell_20833	L:T:CD8:EMRA
cell_20838	L:T:CD8:EM
cell_20839	L:NK
cell_20841	L:NK
cell_20846	L:T:CD8:EM
cell_20853	L:NK
cell_20858	L:NK
cell_20861	L:T:CD8:EMRA
cell_20863	L:T:CD4:EM
cell_20871	L:NK
cell_20883	L:T:CD8:EMRA
cell_20886	L:NK
cell_20887	L:NK
cell_20892	L:NK
cell_20896	L:NK
cell_20903	L:T:CD8:EMRA
cell_20904	L:NK
cell_20909	L:T:CD8:EMRA
cell_20911	L:NK
cell_20913	L:NK
cell_20915	L:NK
cell_20917	L:NK
cell_20918	L:NK
cell_20923	L:NK
cell_20925	L:NK
cell_20926	L:NK
cell_20931	L:T:CD8:EMRA
cell_20932	L:T:CD8:EMRA
cell_20936	L:T:CD8:EM
cell_19511	L:T:CD4:EM
cell_18472	CD34
cell_18478	L:B:PC
cell_18485	L:B:PC
cell_18487	L:B:PC
cell_18489	L:B
cell_18494	L:B:PC
cell_18519	CD34
cell_18543	L:B:PC
cell_18546	L:B
cell_18559	CD34
cell_18583	L:B:PC
cell_18585	L:B:PC
cell_18595	L:B:PC
cell_18622	L:B:PC
cell_18631	L:B
cell_18674	L:B:PC
cell_18694	L:B:PC
cell_18698	L:B:PC
cell_18704	L:B
cell_18705	CD34
cell_18711	L:B:PC
cell_18719	L:B
cell_18721	CD34
cell_18730	L:B
cell_18751	L:B
cell_18753	L:B
cell_18766	L:B
cell_18781	CD34
cell_18785	L:B
cell_18792	CD34
cell_18816	L:B
cell_18821	L:B
cell_18824	CD34
cell_18830	L:B:PC
cell_18837	CD34
cell_18846	L:B:PC
cell_18871	L:B:PC
cell_18872	L:B:PC
cell_18875	L:B
cell_18891	L:B:PC
cell_18913	L:B:PC
cell_18917	L:B:PC
cell_18931	L:B:PC
cell_18943	L:B:PC
cell_18949	L:B
cell_18972	L:B:PC
cell_18978	L:B
cell_18979	L:B:PC
cell_19038	L:B
cell_19066	L:B:PC
cell_19077	L:B:PC
cell_19078	L:B
cell_19079	L:B:PC
cell_19082	L:B:PC
cell_19099	CD34
cell_19132	L:B:PC
cell_19141	CD34
cell_19148	L:B
cell_19150	L:B
cell_19152	L:B:PC
cell_19154	L:B:PC
cell_19168	L:B:PC
cell_19178	L:B
cell_19179	L:B
cell_19187	L:B
cell_19190	L:B
cell_19201	L:B
cell_19213	L:B:PC
cell_19239	L:B:PC
cell_19243	CD34
cell_19246	L:B:PC
cell_19252	L:B:PC
cell_19271	L:B:PC
cell_19285	L:B:PC
cell_19325	L:B:PC
cell_19331	L:B:PC
cell_19341	L:B:PC
cell_19342	L:B:PC
cell_19345	L:B:PC
cell_19364	L:B
cell_19374	L:B
cell_19375	CD34
cell_19376	L:B:PC
cell_19381	CD34
cell_19384	L:B:PC
cell_19386	L:B:PC
cell_19405	L:B:PC
cell_19421	L:B
cell_19423	L:B:PC
cell_19424	L:B
cell_19426	L:B:PC
cell_19427	L:B:PC
cell_19430	CD34
cell_19436	CD34
cell_19446	L:B:PC
cell_19458	L:B:PC
cell_19470	CD34
cell_19479	CD34
cell_19498	L:B:PC
cell_19500	L:B
cell_19518	L:B:PC
cell_19519	CD34
cell_19547	L:B:PC
cell_19564	L:B
cell_19570	L:B:PC
cell_19587	L:B:PC
cell_19588	L:B
cell_19605	L:B:PC
cell_19608	L:B
cell_19617	L:B:PC
cell_19625	L:B:PC
cell_19630	L:B:PC
cell_19636	L:B
cell_19652	L:B
cell_19657	CD34
cell_19666	L:B:PC
cell_19673	L:B
cell_19684	CD34
cell_19686	L:B:PC
cell_19697	CD34
cell_19700	L:B:PC
cell_19702	L:B
cell_19703	L:B
cell_19708	L:B
cell_19714	L:B:PC
cell_19720	L:B
cell_19721	L:B:PC
cell_19759	L:B:PC
cell_19763	L:B
cell_19769	L:B
cell_19782	CD34
cell_19792	L:B:PC
cell_19797	L:B:PC
cell_19799	L:B:PC
cell_19805	L:B:PC
cell_19824	L:B:PC
cell_19827	L:B
cell_19833	CD34
cell_19834	CD34
cell_19850	L:B:PC
cell_19882	L:B:PC
cell_19901	CD34
cell_19903	L:B:PC
cell_19906	L:B:PC
cell_19908	L:B:PC
cell_19917	CD34
cell_19937	L:B
cell_19941	L:B:PC
cell_19949	CD34
cell_19952	L:B:PC
cell_19954	CD34
cell_19997	CD34
cell_20002	L:B:PC
cell_20008	L:B
cell_20014	L:B:PC
cell_20020	L:B:PC
cell_20023	L:B:PC
cell_20030	L:B:PC
cell_20034	L:B
cell_20041	L:B:PC
cell_20042	L:B:PC
cell_20059	L:B
cell_20060	L:B:PC
cell_20064	L:B:PC
cell_20075	L:B:PC
cell_20080	L:B:PC
cell_20092	CD34
cell_20099	CD34
cell_20104	L:B:PC
cell_20132	L:B:PC
cell_20147	L:B
cell_20161	L:B
cell_20164	L:B:PC
cell_20189	L:B:PC
cell_20194	CD34
cell_20195	CD34
cell_20201	L:B:PC
cell_20222	CD34
cell_20232	L:B:PC
cell_20238	L:B:PC
cell_20245	L:B:PC
cell_20251	L:B:PC
cell_20260	L:B:PC
cell_20280	CD34
cell_20297	L:B:PC
cell_20302	L:B:PC
cell_20307	L:B
cell_20309	L:B
cell_20339	L:B
cell_20341	L:B
cell_20343	L:B
cell_20345	L:B:PC
cell_20370	L:B
cell_20372	CD34
cell_20407	L:B:PC
cell_20428	L:B
cell_20435	L:B
cell_20445	L:B:PC
cell_20460	L:B
cell_20468	CD34
cell_20469	L:B:PC
cell_20472	L:B:PC
cell_20475	L:B:PC
cell_20478	L:B:PC
cell_20498	L:B:PC
cell_20521	L:B:PC
cell_20547	CD34
cell_20552	L:B:PC
cell_20555	L:B:PC
cell_20576	L:B
cell_20578	L:B:PC
cell_20588	L:B:PC
cell_20590	L:B
cell_20597	L:B:PC
cell_20613	L:B
cell_20640	L:B:PC
cell_20684	L:B:PC
cell_20702	L:B:PC
cell_20757	L:B:PC
cell_20764	L:B:PC
cell_20788	L:B:PC
cell_20796	L:B:PC
cell_20843	L:B
cell_20849	L:B:PC
cell_20860	L:B:PC
cell_20872	L:B:PC
cell_20874	CD34
cell_20889	L:B:PC
cell_20895	CD34
cell_20907	CD34
cell_20922	CD34
cell_18529	L:B:PC
cell_19000	L:B:PC
cell_19011	L:B
cell_19101	CD34
cell_19166	L:B:PC
cell_19263	L:B
cell_19539	CD34
cell_19599	L:B:PC
cell_19723	L:B:PC
cell_19972	CD34
cell_20392	L:B
cell_19491	L:T:CD4:Treg
cell_20725	L:T:CD4:Tfh
cell_18539	L:T:CD8:EMRA
cell_18717	L:T:CD8:EMRA
cell_19236	L:NK
cell_19329	L:NK
cell_19365	L:T:CD8:EM
cell_20122	L:T:CD8:EMRA
cell_20683	L:T:CD8:EMRA
cell_18552	L:T:CD4:Treg
cell_18769	L:T:CD4:CM
cell_19027	L:T:CD4:EM
cell_19573	L:T:CD4:Treg
cell_19706	L:T:CD4:Naive
cell_20096	L:T:CD4:Treg
cell_20139	L:T:CD4:Treg
cell_20347	L:T:CD8:EM
cell_20448	L:T:CD4:EM
cell_20511	L:T:CD4:Naive
cell_20705	L:T:CD4:EM
cell_20718	L:T:CD4:EM
cell_20766	L:T:CD4:EM
cell_20905	L:T:CD4:Naive
cell_18469	L:T:CD4:Naive
cell_18591	L:T:CD4:Naive
cell_18708	L:T:CD4:Naive
cell_19292	L:T:CD4:Naive
cell_19480	L:T:CD4:Naive
cell_19595	CD34
cell_19603	L:T:CD4:Naive
cell_19659	L:T:CD4:Naive
cell_19671	L:T:CD4:Naive
cell_19884	L:T:CD4:Naive
cell_19913	L:T:CD4:Naive
cell_19984	L:T:CD4:Naive
cell_20048	L:T:CD8:Naive
cell_20098	L:T:CD4:Naive
cell_20108	L:T:CD4:Naive
cell_20165	L:T:CD4:Naive
cell_20221	L:T:CD4:Naive
cell_20299	L:B
cell_20568	L:T:CD4:Naive
cell_20569	L:T:CD4:Naive
cell_20636	L:T:CD4:Naive
cell_20671	L:T:CD4:Naive
cell_20687	L:T:CD4:Naive
cell_19546	M:pDC
cell_20214	M:Mono:mDC
cell_20321	M:Neu
cell_18945	M:Neu
cell_18475	L:NK
cell_18571	L:T:CD8:EMRA
cell_18680	L:NK
cell_18683	L:NK
cell_18768	L:NK
cell_18838	L:T:CD4:EM
cell_18839	L:NK
cell_18847	L:T:CD8:EM
cell_18889	L:T:CD8:EM
cell_19060	L:T:CD4:TRM
cell_19165	L:NK
cell_19255	L:T:CD8:CM
cell_19268	L:NK
cell_19335	L:T:CD8:EM
cell_19363	L:NK
cell_19367	L:T:CD4:TRM
cell_19395	L:T:CD8:EM
cell_19418	L:T:CD8:EM
cell_19543	L:T:CD8:EM
cell_19621	L:NK
cell_19667	L:NK
cell_19676	L:NK
cell_19683	L:T:CD8:EM
cell_19705	L:NK
cell_19739	L:T:CD8:EMRA
cell_19768	L:NK
cell_19810	L:T:CD8:EM
cell_19853	L:T:CD8:EM
cell_19925	L:T:CD8:EM
cell_19999	L:NK
cell_20025	L:NK
cell_20114	L:NK
cell_20134	L:NK
cell_20290	L:T:CD8:EM
cell_20328	L:T:CD8:EMRA
cell_20415	L:T:CD8:EM
cell_20422	L:NK
cell_20500	L:T:CD8:EM
cell_20517	L:NK
cell_20540	L:NK
cell_20595	L:T:CD8:EM
cell_20618	L:NK
cell_20634	L:NK
cell_20756	L:T:CD8:EM
cell_20828	L:NK
cell_20882	L:T:CD8:EM
cell_20921	L:T:CD8:EMRA
cell_20930	L:NK
cell_18527	L:NK
cell_18805	L:NK
cell_19506	L:NK
cell_19814	L:NK
cell_20509	L:NK
cell_18510	M:Neu
cell_18857	M:Neu
cell_18895	M:Mono:Mac
cell_19022	M:Neu
cell_19098	M:Neu
cell_19138	M:Neu
cell_19200	M:Neu
cell_19385	M:Neu
cell_19414	M:Neu
cell_19572	M:Neu
cell_19823	M:Neu
cell_19831	M:Neu
cell_19893	M:Neu
cell_19922	M:Neu
cell_19929	M:Neu
cell_20188	M:Neu
cell_20317	M:Neu
cell_20325	M:Neu
cell_20563	M:Neu
cell_20594	M:Neu
cell_20704	M:Mono:Mac
cell_20709	M:Neu
cell_20799	M:Neu
cell_20929	M:Neu
cell_20559	L:B
cell_19278	M:pDC
cell_19311	CD34
cell_18790	L:T:CD4:Tfh
cell_18477	L:NK
cell_18678	L:T:CD8:EMRA
cell_18756	L:B
cell_18765	L:B
cell_19258	L:T:CD8:EM
cell_19355	L:B
cell_19541	L:T:CD8:EMRA
cell_19879	L:B
cell_19966	L:B
cell_19969	L:B
cell_20437	L:B
cell_20549	L:B
cell_20901	L:B
cell_18670	L:B
