Cell	ImmClassifier_prediction
TTH125.0508	L:T:CD4:Naive
TTH126.0508	L:T:CD4:Treg
TTH127.0508	L:T:CD4:Treg
TTH128.0508	L:T:CD4:EM
TTH130.0508	L:T:CD4:EM
TTH131.0508	L:T:CD4:Treg
TTH132.0508	L:T:CD8:EMRA
TTH134.0508	L:T:CD8:EMRA
TTH135.0508	L:T:CD8:EM
TTH136.0508	L:T:CD4:TRM
TTH148.0508	L:T:CD4:Treg
TTH151.0508	L:T:CD4:Naive
TTH177.0508	L:T:CD4:Treg
TTH178.0508	L:T:CD4:TRM
TTH188.0508	L:T:CD4:Treg
TTR123.0508	L:T:CD4:Treg
TTR132.0508	L:T:CD4:Treg
TTR137.0508	L:T:CD4:Treg
TTR139.0508	L:T:CD4:Treg
TTR144.0508	L:T:CD4:Treg
TTR145.0508	L:T:CD4:Treg
TTR151.0508	L:T:CD4:Treg
TTR154.0508	L:T:CD4:Treg
TTR155.0508	L:T:CD4:Treg
TTR160.0508	L:T:CD4:Treg
TTR161.0508	L:T:CD4:Treg
TTR163.0508	L:T:CD4:Treg
TTR164.0508	L:T:CD4:Treg
TTR167.0508	L:T:CD4:Treg
TTR173.0508	L:T:CD4:Treg
TTR176.0508	L:T:CD4:Treg
TTR179.0508	L:T:CD4:Treg
TTR189.0508	L:T:CD4:Treg
