Cell	ImmClassifier_prediction
HNSCC_17_P10_E04_S244_comb	L:T:CD8:TRM
HNSCC16_P9_D01_S229_comb	L:T:CD4:Treg
HNSCC_17_P9_F03_S63_comb	L:T:CD8:TRM
HNSCC17_P2_D09_S45_comb	L:T:CD4:Treg
HNSCC17_P2_G08_S80_comb	CD34
HNSCC18_P7_D11_S143_comb	L:T:CD4:Treg
HNSCC_17_P9_A05_S5_comb	L:T:CD8:TRM
HNSCC17_P2_F01_S61_comb	M:Neu
HNSCC17_P3_C03_S219_comb	M:Eos
HNSCC18_P2_B05_S113_comb	M:Mast
HNSCC_17_P9_H03_S87_comb	L:T:CD4:Tfh
HNSCC17_P3_A02_S194_comb	M:Mast
HNSCC16_P2_H02_S86_comb	L:T:CD4:TRM
HNSCC_17_P10_E09_S249_comb	L:T:CD4:Ex
HNSCC16_P9_E01_S241_comb	L:T:CD8:EMRA
HNSCC16_P9_B03_S207_comb	L:T:CD8:EMRA
HNSCC17_P2_D11_S47_comb	CD34
HNSCC16_P9_C06_S222_comb	L:T:CD4:EM
HNSCC_17_P9_G01_S73_comb	L:T:CD8:EM
HNSCC17_P7_C07_S127_comb	M:cDC
HNSCC17_P13_A01_S289_comb	L:T:CD8:TRM
HNSCC17_P2_F12_S72_comb	L:T:CD4:Treg
HNSCC17_P2_C12_S36_comb	CD34
HNSCC18_P16_H11_S287_comb	M:Mast
HNSCC_17_P9_G11_S83_comb	L:T:CD8:EM
HNSCC18_P2_A06_S102_comb	L:B
HNSCC17_P3_G10_S274_comb	M:Neu
HNSCC18_P15_E07_S55_comb	L:T:CD4:Ex
HNSCC_17_P10_F05_S257_comb	L:T:CD8:EM
HNSCC17_P3_E02_S242_comb	CD34
HNSCC_17_P10_H12_S288_comb	L:T:CD8:TRM
HNSCC18_P3_F05_S353_comb	M:Mast
HNSCC17_P7_E10_S154_comb	L:T:CD4:Treg
HNSCC_17_P10_A10_S202_comb	L:T:CD8:EM
HNSCC17_P2_B04_S16_comb	L:T:CD4:Treg
HNSCC16_P2_F12_S72_comb	L:T:CD4:Ex
HNSCC17_P2_D03_S39_comb	M:cDC
HNSCC16_P9_C05_S221_comb	L:T:CD4:EM
HNSCC17_P7_C03_S123_comb	M:Mast
HNSCC_17_P9_C02_S26_comb	L:T:CD8:EM
HNSCC18_P2_D01_S133_comb	M:cDC
HNSCC17_P3_D08_S236_comb	CD34
HNSCC_17_P9_E11_S59_comb	L:T:CD4:Treg
HNSCC18_P2_F01_S157_comb	M:cDC
HNSCC16_P2_F09_S69_comb	L:B:PC
HNSCC18_P7_B03_S111_comb	L:B:PC
HNSCC_17_P10_F09_S261_comb	L:T:CD8:EMRA
HNSCC16_P2_H08_S92_comb	L:T:CD4:Treg
HNSCC16_P9_D04_S232_comb	L:NK
HNSCC18_P13_H10_S382_comb	L:T:CD4:Treg
HNSCC18_P7_E04_S148_comb	M:Mast
HNSCC17_P2_G02_S74_comb	CD34
HNSCC17_P3_C10_S226_comb	CD34
HNSCC_17_P9_A12_S12_comb	L:T:CD4:Tfh
HNSCC17_P2_H02_S86_comb	CD34
HNSCC18_P7_B02_S110_comb	M:pDC
HNSCC18_P7_E01_S145_comb	L:B:PC
HNSCC_17_P9_H07_S91_comb	L:T:CD8:EMRA
HNSCC_17_P9_C08_S32_comb	L:T:CD4:Tfh
HNSCC_17_P9_E01_S49_comb	L:T:CD4:Treg
HNSCC18_P2_A12_S108_comb	M:cDC
HNSCC18_P7_B09_S117_comb	L:T:CD4:TRM
HNSCC17_P2_E12_S60_comb	L:T:CD4:Treg
HNSCC_17_P10_H05_S281_comb	L:T:CD8:EMRA
HNSCC18_P3_E04_S340_comb	L:T:CD4:Treg
HNSCC16_P9_E08_S248_comb	M:Mast
HNSCC18_P15_F11_S71_comb	L:T:CD4:Treg
HNSCC18_P7_E08_S152_comb	L:B
HNSCC18_P3_F01_S349_comb	M:Mast
HNSCC17_P3_G12_S276_comb	M:Eos
HNSCC_17_P10_B07_S211_comb	L:T:CD8:EMRA
HNSCC18_P3_B08_S308_comb	L:B:PC
HNSCC16_P2_E07_S55_comb	M:Mast
HNSCC16_P9_F08_S260_comb	L:T:CD8:EMRA
HNSCC18_P2_A07_S103_comb	L:T:CD4:Treg
HNSCC17_P3_H03_S279_comb	M:cDC
HNSCC_17_P9_F09_S69_comb	L:T:CD8:EM
HNSCC16_P9_E12_S252_comb	L:T:CD4:Ex
HNSCC17_P3_H05_S281_comb	M:Eos
HNSCC16_P2_D06_S42_comb	L:T:CD4:Ex
HNSCC17_P2_D12_S48_comb	CD34
HNSCC16_P9_B07_S211_comb	L:T:CD4:Treg
HNSCC_17_P9_A09_S9_comb	L:T:CD8:EMRA
HNSCC17_P2_F07_S67_comb	CD34
HNSCC18_P16_C07_S223_comb	L:T:CD8:EMRA
HNSCC16_P9_G04_S268_comb	L:T:CD4:Treg
HNSCC_17_P10_A11_S203_comb	L:T:CD8:EMRA
HNSCC17_P2_G01_S73_comb	L:T:CD4:TRM
HNSCC18_P3_H10_S382_comb	L:T:CD4:Treg
HNSCC_17_P10_H10_S286_comb	L:T:CD8:TRM
HNSCC16_P2_F06_S66_comb	L:T:CD4:Treg
HNSCC17_P7_B06_S114_comb	L:T:CD4:Treg
HNSCC_17_P9_A10_S10_comb	L:T:CD8:EM
HNSCC17_P2_B11_S23_comb	M:Eos
HNSCC18_P13_C06_S318_comb	L:T:CD8:EM
HNSCC17_P13_E12_S348_comb	L:T:CD8:EMRA
HNSCC18_P2_F12_S168_comb	L:T:CD4:TRM
HNSCC_17_P10_F07_S259_comb	L:T:CD4:Ex
HNSCC17_P7_D10_S142_comb	L:B:PC
HNSCC18_P15_F06_S66_comb	L:T:CD8:EMRA
HNSCC16_P2_E11_S59_comb	L:T:CD4:TRM
HNSCC16_P9_A12_S204_comb	L:T:CD8:EM
HNSCC_17_P9_G02_S74_comb	L:T:CD8:TRM
HNSCC18_P15_G09_S81_comb	L:T:CD8:EM
HNSCC18_P7_B12_S120_comb	M:pDC
HNSCC_17_P9_H09_S93_comb	L:T:CD8:TRM
HNSCC18_P15_E12_S60_comb	L:T:CD8:EMRA
HNSCC17_P2_B08_S20_comb	M:Eos
HNSCC_17_P10_B03_S207_comb	L:T:CD8:EM
HNSCC18_P2_F11_S167_comb	M:cDC
HNSCC17_P2_A03_S3_comb	M:cDC
HNSCC18_P2_G01_S169_comb	L:T:CD4:TRM
HNSCC17_P2_H06_S90_comb	M:Eos
HNSCC18_P16_F09_S261_comb	L:T:CD8:EMRA
HNSCC16_P2_H04_S88_comb	CD34
HNSCC18_P7_E07_S151_comb	M:cDC
HNSCC16_P9_A01_S193_comb	L:T:CD8:EMRA
HNSCC_17_P9_B09_S21_comb	L:T:CD8:EMRA
HNSCC16_P9_D06_S234_comb	L:NK
HNSCC18_P7_H02_S182_comb	L:T:CD4:TRM
HNSCC16_P9_G05_S269_comb	L:T:CD8:TRM
HNSCC17_P3_H04_S280_comb	CD34
HNSCC_17_P10_G11_S275_comb	L:T:CD4:Treg
HNSCC_17_P10_D06_S234_comb	L:T:CD8:EM
HNSCC17_P7_E03_S147_comb	L:B:PC
HNSCC18_P7_E10_S154_comb	M:Mast
HNSCC18_P15_C02_S26_comb	L:NK
HNSCC16_P2_F03_S63_comb	CD34
HNSCC_17_P9_F02_S62_comb	L:T:CD8:EM
HNSCC16_P2_D07_S43_comb	L:B
HNSCC17_P3_F10_S262_comb	CD34
HNSCC_17_P10_F10_S262_comb	L:T:CD4:Tfh
HNSCC18_P2_B07_S115_comb	M:cDC
HNSCC_17_P9_C04_S28_comb	L:T:CD8:EM
HNSCC17_P1_HNSCC17_P1_F01	M:cDC
HNSCC17_P1_HNSCC17_P1_H09	CD34
HNSCC17_P1_HNSCC17_P1_A11	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_E12	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_G07	M:Eos
HNSCC17_P1_HNSCC17_P1_C11	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_H02	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_D05	M:cDC
HNSCC17_P1_HNSCC17_P1_B05	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_B06	M:cDC
HNSCC17_P1_HNSCC17_P1_B04	M:cDC
HNSCC17_P1_HNSCC17_P1_H03	CD34
HNSCC17_P1_HNSCC17_P1_A10	CD34
HNSCC17_P1_HNSCC17_P1_D03	L:T:CD4:TRM
HNSCC17_P1_HNSCC17_P1_D11	M:cDC
HNSCC17_P1_HNSCC17_P1_E06	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_C04	CD34
HNSCC17_P1_HNSCC17_P1_D09	M:cDC
HNSCC17_P1_HNSCC17_P1_C06	CD34
HNSCC17_P1_HNSCC17_P1_C01	M:Eos
HNSCC17_P1_HNSCC17_P1_D01	M:cDC
HNSCC17_P1_HNSCC17_P1_A07	L:B
HNSCC17_P1_HNSCC17_P1_H07	CD34
HNSCC17_P1_HNSCC17_P1_C08	M:cDC
HNSCC17_P1_HNSCC17_P1_A09	M:Mast
HNSCC17_P1_HNSCC17_P1_A03	M:Eos
HNSCC17_P1_HNSCC17_P1_D06	M:cDC
HNSCC17_P1_HNSCC17_P1_G06	M:Mast
HNSCC17_P1_HNSCC17_P1_D07	CD34
HNSCC17_P1_HNSCC17_P1_C12	M:Eos
HNSCC17_P1_HNSCC17_P1_F12	CD34
HNSCC17_P1_HNSCC17_P1_A08	M:cDC
HNSCC17_P1_HNSCC17_P1_B10	M:Eos
HNSCC17_P1_HNSCC17_P1_F03	M:Neu
HNSCC17_P1_HNSCC17_P1_H11	CD34
HNSCC17_P1_HNSCC17_P1_G03	M:Mast
HNSCC17_P1_HNSCC17_P1_F05	M:cDC
HNSCC17_P1_HNSCC17_P1_C03	M:cDC
HNSCC17_P1_HNSCC17_P1_E07	M:Mast
HNSCC17_P1_HNSCC17_P1_E01	M:cDC
HNSCC17_P1_HNSCC17_P1_C02	M:cDC
HNSCC17_P1_HNSCC17_P1_E09	M:Eos
HNSCC17_P1_HNSCC17_P1_H10	M:Mast
HNSCC17_P1_HNSCC17_P1_C09	M:Eos
HNSCC17_P1_HNSCC17_P1_F08	CD34
HNSCC17_P1_HNSCC17_P1_B07	M:Neu
HNSCC17_P1_HNSCC17_P1_C10	CD34
HNSCC17_P1_HNSCC17_P1_H05	CD34
HNSCC17_P1_HNSCC17_P1_E05	M:Eos
HNSCC17_P1_HNSCC17_P1_E02	CD34
HNSCC17_P1_HNSCC17_P1_D08	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_B03	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_D04	CD34
HNSCC17_P1_HNSCC17_P1_F07	CD34
HNSCC17_P1_HNSCC17_P1_D10	CD34
HNSCC17_P1_HNSCC17_P1_E04	M:Eos
HNSCC17_P1_HNSCC17_P1_G02	L:B:PC
HNSCC17_P1_HNSCC17_P1_A05	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_C07	M:Eos
HNSCC17_P1_HNSCC17_P1_F06	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_F02	CD34
HNSCC17_P1_HNSCC17_P1_D02	M:Eos
HNSCC17_P1_HNSCC17_P1_G05	CD34
HNSCC17_P1_HNSCC17_P1_E10	M:Eos
HNSCC17_P1_HNSCC17_P1_H01	M:Eos
HNSCC17_P1_HNSCC17_P1_G12	M:Eos
HNSCC17_P1_HNSCC17_P1_H08	M:cDC
HNSCC17_P1_HNSCC17_P1_H12	M:Ery
HNSCC17_P1_HNSCC17_P1_G09	CD34
HNSCC17_P1_HNSCC17_P1_A06	M:cDC
HNSCC17_P1_HNSCC17_P1_E08	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_G01	M:Eos
HNSCC17_P1_HNSCC17_P1_B12	M:cDC
HNSCC17_P1_HNSCC17_P1_E11	M:Eos
HNSCC17_P1_HNSCC17_P1_A04	CD34
HNSCC17_P1_HNSCC17_P1_F09	L:T:CD4:TRM
HNSCC17_P1_HNSCC17_P1_A12	CD34
HNSCC17_P1_HNSCC17_P1_F10	M:cDC
HNSCC17_P1_HNSCC17_P1_A02	CD34
HNSCC17_P1_HNSCC17_P1_B08	M:cDC
HNSCC17_P1_HNSCC17_P1_G04	M:cDC
HNSCC17_P1_HNSCC17_P1_G11	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_B01	L:T:CD4:Treg
HNSCC17_P1_HNSCC17_P1_F11	L:T:CD4:Naive
HNSCC17_P1_HNSCC17_P1_B02	M:Eos
HNSCC17_P1_HNSCC17_P1_H04	L:T:CD4:Ex
HNSCC17_P1_HNSCC17_P1_D12	M:Eos
HNSCC17_P1_HNSCC17_P1_H06	CD34
HNSCC17_P8_HNSCC17_P8_E08	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_B11	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_E01	L:T:CD4:Ex
HNSCC17_P8_HNSCC17_P8_E09	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_B12	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_D11	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_E11	L:T:CD4:Tfh
HNSCC17_P8_HNSCC17_P8_C08	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_F12	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_D01	L:T:CD4:Ex
HNSCC17_P8_HNSCC17_P8_C12	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_A12	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_D06	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_C03	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_A09	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_B05	L:T:CD4:EM
HNSCC17_P8_HNSCC17_P8_C01	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_C09	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_A02	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_D12	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_B08	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_E12	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_F08	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_B01	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_C02	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_E07	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_E04	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_D09	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_D03	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_C07	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_A05	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_C06	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_A11	L:NK
HNSCC17_P8_HNSCC17_P8_D04	L:T:CD4:Ex
HNSCC17_P8_HNSCC17_P8_E05	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_A07	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_A04	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_C04	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_E10	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_C11	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_A08	L:NK
HNSCC17_P8_HNSCC17_P8_B07	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_F10	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_A03	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_D10	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_B09	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_D05	L:T:CD8:EM
HNSCC17_P8_HNSCC17_P8_C10	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_D08	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_D02	L:T:CD8:TRM
HNSCC17_P8_HNSCC17_P8_F05	L:T:CD8:EMRA
HNSCC17_P8_HNSCC17_P8_F02	L:T:CD4:Treg
HNSCC17_P8_HNSCC17_P8_F06	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_H06	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_B07	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_E03	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_C07	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_G08	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_D12	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_F04	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_G06	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_E09	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_H01	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_C06	L:T:CD4:Tfh
HNSCC18_P14_HNSCC18_P14_A12	L:T:CD4:Ex
HNSCC18_P14_HNSCC18_P14_E10	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_A03	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_E08	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_D01	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_A10	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_G01	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_A07	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_H08	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_D07	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_B12	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_E04	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_H10	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_C09	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_G07	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_F05	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_B06	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_C10	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_D09	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_F08	L:NK
HNSCC18_P14_HNSCC18_P14_A04	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_G10	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_H09	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_A02	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_B02	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_B04	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_G12	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_C12	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_C08	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_B10	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_E07	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_B08	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_A11	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_F12	L:T:CD4:Ex
HNSCC18_P14_HNSCC18_P14_H05	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_E12	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_B05	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_D10	L:T:CD4:Ex
HNSCC18_P14_HNSCC18_P14_H04	L:NK
HNSCC18_P14_HNSCC18_P14_D04	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_E01	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_B09	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_D06	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_F10	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_H02	L:T:CD4:Ex
HNSCC18_P14_HNSCC18_P14_A05	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_D02	L:NK
HNSCC18_P14_HNSCC18_P14_E05	L:T:CD8:EMRA
HNSCC18_P14_HNSCC18_P14_E06	L:T:CD8:EM
HNSCC18_P14_HNSCC18_P14_C04	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_A06	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_C05	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_C11	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_F11	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_B01	L:T:CD4:Treg
HNSCC18_P14_HNSCC18_P14_G04	L:T:CD4:EM
HNSCC18_P14_HNSCC18_P14_G03	L:T:CD8:TRM
HNSCC18_P14_HNSCC18_P14_A08	L:T:CD8:EM
HNSCC18_P1_P9_HNSCC18_P1_P9_E01	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_C12	M:Neu
HNSCC18_P1_P9_HNSCC18_P1_P9_B11	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_A03	M:Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_D06	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_H04	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_F05	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_F08	L:B
HNSCC18_P1_P9_HNSCC18_P1_P9_F12	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_F02	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_F10	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_A05	CD34
HNSCC18_P1_P9_HNSCC18_P1_P9_G08	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_H08	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_H11	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_F01	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_H02	CD34
HNSCC18_P1_P9_HNSCC18_P1_P9_B12	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_F07	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_A12	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_B10	M:Neu
HNSCC18_P1_P9_HNSCC18_P1_P9_E10	L:T:CD4:TRM
HNSCC18_P1_P9_HNSCC18_P1_P9_B03	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_D08	L:T:CD4:TRM
HNSCC18_P1_P9_HNSCC18_P1_P9_G10	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_C11	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_H09	M:Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_G03	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_H01	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_A09	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_A07	L:T:CD4:TRM
HNSCC18_P1_P9_HNSCC18_P1_P9_G01	M:Ery
HNSCC18_P1_P9_HNSCC18_P1_P9_F09	L:T:CD4:TRM
HNSCC18_P1_P9_HNSCC18_P1_P9_G06	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_B01	M:Ery
HNSCC18_P1_P9_HNSCC18_P1_P9_G11	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_B04	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_H07	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_H06	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_G04	M:Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_E06	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_E03	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_H05	M:Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_C04	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_E11	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_F06	CD34
HNSCC18_P1_P9_HNSCC18_P1_P9_D09	M:Neu
HNSCC18_P1_P9_HNSCC18_P1_P9_B06	M:Eos
HNSCC18_P1_P9_HNSCC18_P1_P9_F03	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_H12	M:Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_D02	CD34
HNSCC18_P1_P9_HNSCC18_P1_P9_E09	M:Eos
HNSCC18_P1_P9_HNSCC18_P1_P9_H10	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_D01	M:Mast
HNSCC18_P1_P9_HNSCC18_P1_P9_H03	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_C03	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_E07	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_F11	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_A01	M:Eos
HNSCC18_P1_P9_HNSCC18_P1_P9_E08	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_E05	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_E04	M:Neu
HNSCC18_P1_P9_HNSCC18_P1_P9_G02	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_F04	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_E02	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_G07	CD34
HNSCC18_P1_P9_HNSCC18_P1_P9_B07	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_D11	L:B:PC
HNSCC18_P1_P9_HNSCC18_P1_P9_B05	M:cDC
HNSCC18_P1_P9_HNSCC18_P1_P9_B09	L:T:CD4:Treg
HNSCC18_P1_P9_HNSCC18_P1_P9_A04	M:Eos
HNSCC18_P1_P9_HNSCC18_P1_P9_G05	M:Mast
HNSCC16_P5_HNSCC16_P5_D08	L:B:PC
HNSCC16_P5_HNSCC16_P5_E12	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_H07	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_F06	L:T:CD4:TRM
HNSCC16_P5_HNSCC16_P5_D07	L:T:CD4:TRM
HNSCC16_P5_HNSCC16_P5_F05	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_C09	M:cDC
HNSCC16_P5_HNSCC16_P5_C07	L:T:CD4:TRM
HNSCC16_P5_HNSCC16_P5_F03	L:B
HNSCC16_P5_HNSCC16_P5_A09	L:B:PC
HNSCC16_P5_HNSCC16_P5_A02	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_F10	M:cDC
HNSCC16_P5_HNSCC16_P5_F02	L:B:PC
HNSCC16_P5_HNSCC16_P5_D06	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_C01	M:Mast
HNSCC16_P5_HNSCC16_P5_H05	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_D03	L:T:CD4:TRM
HNSCC16_P5_HNSCC16_P5_B04	L:B
HNSCC16_P5_HNSCC16_P5_F04	M:cDC
HNSCC16_P5_HNSCC16_P5_H09	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_H03	L:T:CD4:Treg
HNSCC16_P5_HNSCC16_P5_E08	L:T:CD4:Ex
